20220218 014300;14259.25;14260.25;14252.75;14254;874
20220218 014400;14254;14270;14253;14269.5;1221
20220218 014500;14268.75;14268.75;14260.25;14261.5;750
20220218 014600;14262.5;14264.75;14247.25;14250;1503
20220218 014700;14250.25;14254.75;14247.5;14248.5;721
20220218 014800;14248.25;14254.75;14247.5;14252;641
20220218 014900;14252;14254.25;14244.5;14247.5;652
20220218 015000;14247;14269;14244;14265.25;1499
20220218 015100;14265.25;14277.25;14260.25;14260.75;1720
20220218 015200;14261;14265.75;14257.75;14261.5;508
20220218 015300;14262.25;14280;14258.25;14278;1042
20220218 015400;14278;14290.5;14275.25;14289.75;1816
20220218 015500;14290;14290.5;14276.25;14279.75;1097
20220218 015600;14280;14283.75;14278;14278.75;856
20220218 015700;14278.75;14288;14277.5;14281.75;940
20220218 015800;14281.5;14282.5;14276.5;14280.5;594
20220218 015900;14280.75;14284.25;14271.25;14272.25;914
20220218 020000;14272.25;14276;14268.5;14273;871
20220218 020100;14273.25;14277.5;14269.75;14274;782
20220218 020200;14273.75;14278.75;14273.25;14275;489
20220218 020300;14275;14276.5;14267;14268;814
20220218 020400;14267.25;14274;14266.25;14272;563
20220218 020500;14272.75;14280.5;14271.25;14274.75;584
20220218 020600;14274.5;14274.75;14269.5;14273.25;406
20220218 020700;14274;14278;14272;14277.5;355
20220218 020800;14278;14280.25;14275;14278.5;425
20220218 020900;14278.25;14279.75;14269.75;14270.75;619
20220218 021000;14270.75;14272;14264.5;14265.75;471
20220218 021100;14265.25;14271;14263.75;14268.75;595
20220218 021200;14268.5;14270.75;14266.25;14270.5;253
20220218 021300;14270;14277;14269.5;14271.75;554
20220218 021400;14271.5;14273.75;14269.5;14273.25;368
20220218 021500;14273.75;14274.25;14269.75;14270.75;357
20220218 021600;14270.5;14273.25;14269;14272.25;251
20220218 021700;14272;14277;14267.5;14275;430
20220218 021800;14274.5;14274.75;14269.25;14271.25;348
20220218 021900;14272;14280.25;14272;14276.75;693
20220218 022000;14276.25;14283.5;14273.75;14280.75;548
20220218 022100;14281;14283.75;14278;14282.75;407
20220218 022200;14283;14284.5;14276.75;14278.25;404
20220218 022300;14277.25;14280;14274.25;14276;340
20220218 022400;14275.5;14277.25;14274;14276.5;260
20220218 022500;14276.25;14277;14273.75;14274.5;223
20220218 022600;14274.75;14276;14270.75;14272.5;356
20220218 022700;14272.5;14276.75;14268.25;14269.25;524
20220218 022800;14268.75;14269;14262.25;14265;621
20220218 022900;14264.5;14266.25;14262.25;14263;422
20220218 023000;14263.75;14263.75;14255.25;14259.5;842
20220218 023100;14260;14265.25;14259;14263;402
20220218 023200;14263.5;14265;14261.25;14262;289
20220218 023300;14262.5;14266.75;14262.25;14265.25;247
20220218 023400;14265.5;14266;14262.75;14263.5;140
20220218 023500;14263.25;14265.5;14262.5;14263.75;181
20220218 023600;14264;14264.25;14256;14258;545
20220218 023700;14258;14260;14256.75;14258;318
20220218 023800;14258.75;14261.75;14258;14260.25;127
20220218 023900;14260.25;14262;14258.75;14259.5;160
20220218 024000;14259.75;14263.25;14254.25;14255;522
20220218 024100;14255.5;14256.25;14247.25;14248;867
20220218 024200;14248.75;14254.25;14245.75;14250.75;652
20220218 024300;14251.25;14252.25;14249.75;14249.75;202
20220218 024400;14249.75;14256;14249;14253.75;307
20220218 024500;14254.5;14261;14254.25;14259;492
20220218 024600;14259;14261;14257.25;14259.75;367
20220218 024700;14259.75;14263.75;14258;14262.25;414
20220218 024800;14262;14262.5;14257;14257.5;210
20220218 024900;14257;14258.75;14254.25;14256;284
20220218 025000;14255.75;14257;14251;14255.25;486
20220218 025100;14255.25;14258.75;14251.5;14256;475
20220218 025200;14255.75;14256.75;14252.75;14255.25;150
20220218 025300;14255.25;14257.5;14253.75;14257;101
20220218 025400;14257.25;14260.75;14255.25;14255.5;184
20220218 025500;14255.5;14261.75;14255.5;14260;126
20220218 025600;14260.25;14261.5;14257.25;14258.5;172
20220218 025700;14259.25;14261.25;14256.5;14260.5;125
20220218 025800;14261;14266.5;14261;14263;479
20220218 025900;14262.75;14265.5;14260.5;14262.5;335
20220218 030000;14262.75;14269.75;14262.25;14266.75;385
20220218 030100;14267.25;14269.25;14265.25;14266.5;276
20220218 030200;14266.5;14267;14262;14263.25;222
20220218 030300;14262.75;14264.5;14261.25;14262.5;212
20220218 030400;14262.25;14263;14260.75;14263;123
20220218 030500;14263;14266.25;14262.75;14263.5;153
20220218 030600;14263;14263.5;14260.5;14263;148
20220218 030700;14262.75;14263;14259.75;14262.25;227
20220218 030800;14262;14262.5;14258.75;14262.5;156
20220218 030900;14262;14263.25;14261.5;14262.5;81
20220218 031000;14262.75;14268.25;14262.5;14267.75;234
20220218 031100;14268;14274.5;14263.75;14273.75;723
20220218 031200;14273.5;14274.5;14269;14274.5;401
20220218 031300;14274.5;14277.25;14274;14274.75;386
20220218 031400;14274.75;14275;14272;14274;320
20220218 031500;14273.75;14277.25;14271;14277.25;266
20220218 031600;14277;14279.25;14272.25;14272.5;331
20220218 031700;14272.5;14274;14271;14273.25;156
20220218 031800;14273;14275;14270.75;14274.75;180
20220218 031900;14274.75;14276.75;14272;14273.25;269
20220218 032000;14274.5;14276.25;14272.75;14275.25;168
20220218 032100;14274.5;14275;14273.5;14274;117
20220218 032200;14274;14275.75;14273;14275.25;125
20220218 032300;14275.5;14277.5;14273.75;14274;127
20220218 032400;14273.75;14273.75;14270;14271.75;247
20220218 032500;14272;14274.75;14271.75;14274.25;126
20220218 032600;14274.5;14277.25;14274;14276.25;124
20220218 032700;14276.5;14278.5;14275;14275.5;128
20220218 032800;14275.75;14279.75;14275.5;14279.5;143
20220218 032900;14279.75;14287.75;14278.75;14287.5;748
20220218 033000;14287;14290.75;14285;14288;519
20220218 033100;14288;14289;14285.75;14286.75;231
20220218 033200;14286.75;14289;14285;14286.5;279
20220218 033300;14286.75;14288;14284.75;14287.25;191
20220218 033400;14287;14287;14283;14283.75;179
20220218 033500;14284;14284.75;14280;14280.25;255
20220218 033600;14280.75;14283.5;14280;14283;222
20220218 033700;14283;14284;14278.25;14279;294
20220218 033800;14279.25;14283;14278.75;14282;251
20220218 033900;14282.75;14286;14281;14284.5;181
20220218 034000;14284.5;14285;14276.75;14277.75;291
20220218 034100;14277.25;14278.75;14273.5;14277;304
20220218 034200;14277.25;14280;14276.25;14278;171
20220218 034300;14278.25;14281.25;14277.5;14280.5;122
20220218 034400;14280.5;14283.5;14271.25;14282;598
20220218 034500;14282;14286;14279.5;14284.75;478
20220218 034600;14285.25;14286;14281;14283;237
20220218 034700;14283.25;14285;14281;14284.25;143
20220218 034800;14284.5;14289;14284;14287;346
20220218 034900;14286.75;14290;14286.5;14289.5;260
20220218 035000;14288.5;14299;14288.5;14295;1125
20220218 035100;14295.5;14297;14290.75;14291.25;359
20220218 035200;14290.75;14291.75;14286;14287;405
20220218 035300;14287;14288;14283.25;14285;251
20220218 035400;14284.75;14288.25;14284.75;14288;132
20220218 035500;14288.5;14288.75;14285.5;14286.5;118
20220218 035600;14287.25;14287.75;14285.25;14285.75;81
20220218 035700;14286;14286.5;14284.5;14285.25;111
20220218 035800;14285.25;14285.25;14279.5;14280.25;260
20220218 035900;14280;14282.75;14279.25;14279.75;282
20220218 040000;14280;14282;14279.5;14280.75;125
20220218 040100;14280.75;14286;14280.25;14286;259
20220218 040200;14286.25;14291.25;14285.75;14290.5;282
20220218 040300;14290.75;14297.5;14290.25;14292;525
20220218 040400;14291.25;14294.5;14291;14292;247
20220218 040500;14291.75;14292;14289.25;14289.75;118
20220218 040600;14289.75;14292;14288.5;14288.75;128
20220218 040700;14289.5;14290.5;14288.75;14289.5;129
20220218 040800;14289.75;14289.75;14287.5;14288;111
20220218 040900;14288;14291.25;14287.75;14291;146
20220218 041000;14291.5;14294.25;14291;14292;160
20220218 041100;14292;14294;14291.75;14292;138
20220218 041200;14292;14292;14290;14290.5;126
20220218 041300;14290.25;14290.5;14286;14286.75;187
20220218 041400;14286.5;14290.75;14286;14288.5;107
20220218 041500;14288.5;14290.25;14287.5;14289.75;67
20220218 041600;14289.75;14290.75;14285.5;14286.25;180
20220218 041700;14286;14286.5;14284.75;14285.25;92
20220218 041800;14285;14286.5;14284.25;14285.5;87
20220218 041900;14286;14286.25;14285;14286;71
20220218 042000;14286.75;14288;14286.25;14286.5;108
20220218 042100;14286.5;14288;14284.25;14284.75;96
20220218 042200;14284.75;14284.75;14281;14284.75;231
20220218 042300;14285;14286.5;14284.75;14286;88
20220218 042400;14286;14287.25;14285.5;14285.75;65
20220218 042500;14286.25;14290.5;14285.75;14289.5;239
20220218 042600;14289.75;14297.5;14289.75;14296.5;482
20220218 042700;14296.5;14298.5;14292.5;14296;389
20220218 042800;14296;14298.75;14291.5;14292.5;342
20220218 042900;14292.75;14293.75;14291.25;14292;193
20220218 043000;14291.75;14291.75;14286.75;14289.25;213
20220218 043100;14288.25;14288.75;14283;14283.75;375
20220218 043200;14284;14286.75;14283.5;14283.5;175
20220218 043300;14284;14285;14282;14282.75;177
20220218 043400;14282.75;14284.25;14281.5;14282.25;177
20220218 043500;14282.25;14284.5;14281.75;14283.5;206
20220218 043600;14284;14287.25;14283.5;14285.5;178
20220218 043700;14285.5;14286;14283.75;14285.25;126
20220218 043800;14285.25;14285.5;14281.5;14282.5;166
20220218 043900;14282.75;14284;14279.5;14283.25;272
20220218 044000;14283;14283.75;14279.75;14279.75;124
20220218 044100;14280.25;14282.5;14278.25;14279.25;225
20220218 044200;14279.5;14282;14278.75;14280.75;211
20220218 044300;14280.75;14282.5;14278.25;14279;255
20220218 044400;14278.75;14282;14278.5;14281;149
20220218 044500;14281.5;14284.25;14280.75;14283;195
20220218 044600;14282.5;14284;14282.25;14283.25;85
20220218 044700;14283;14283.25;14279.5;14279.5;116
20220218 044800;14279.5;14281.25;14275.5;14275.75;308
20220218 044900;14275.5;14278.25;14274.5;14277;203
20220218 045000;14277.75;14279;14275.5;14277;256
20220218 045100;14276.25;14280;14275;14279.5;301
20220218 045200;14279.5;14280.75;14278.5;14280;124
20220218 045300;14280;14281;14277;14277.75;128
20220218 045400;14278;14278.5;14276;14277.75;132
20220218 045500;14277.75;14278.5;14277;14277.5;52
20220218 045600;14277;14277.25;14275.25;14275.5;113
20220218 045700;14275.5;14276;14270.5;14273.25;397
20220218 045800;14273.5;14274.25;14272.5;14273.75;117
20220218 045900;14273.5;14273.75;14269;14270.75;358
20220218 050000;14270.5;14273.5;14269.5;14272.25;230
20220218 050100;14272.25;14275.5;14270.75;14274.25;188
20220218 050200;14274.5;14277;14273.5;14276;226
20220218 050300;14276.25;14279.25;14276;14278.25;153
20220218 050400;14277.75;14279.75;14277.75;14279.5;153
20220218 050500;14279.5;14281.75;14279.25;14281.75;230
20220218 050600;14281.25;14282.75;14279;14280;242
20220218 050700;14279.5;14280;14276.5;14278.25;237
20220218 050800;14278;14281.5;14277.75;14277.75;254
20220218 050900;14278.5;14279.25;14277.5;14278.25;96
20220218 051000;14277.75;14278.5;14275.5;14276.25;201
20220218 051100;14276.5;14280;14276.25;14279;209
20220218 051200;14279.5;14280;14275;14275.5;181
20220218 051300;14275.75;14277.5;14275.25;14275.5;94
20220218 051400;14275.75;14277.25;14275;14276.75;76
20220218 051500;14276.5;14278;14275.5;14276;92
20220218 051600;14276.5;14277;14274.5;14276.5;192
20220218 051700;14277;14279.25;14276.5;14279;126
20220218 051800;14279;14281.75;14279;14281.5;210
20220218 051900;14281;14282.5;14280.75;14281;151
20220218 052000;14281.5;14281.5;14279;14281.25;108
20220218 052100;14281.25;14282.25;14276;14276.75;165
20220218 052200;14276.5;14278.75;14275.5;14276.75;107
20220218 052300;14276.5;14278;14276.25;14277.5;77
20220218 052400;14277.5;14279;14277.5;14278.25;98
20220218 052500;14277.75;14278.25;14271.5;14273.25;242
20220218 052600;14273;14274.75;14271.5;14274.75;195
20220218 052700;14275;14275.5;14273;14274;134
20220218 052800;14273.75;14277.5;14273.75;14275.25;138
20220218 052900;14275.25;14276.25;14274.5;14274.75;76
20220218 053000;14274.75;14275.5;14272.5;14272.5;123
20220218 053100;14272.5;14277.25;14272.5;14277.25;145
20220218 053200;14277;14278;14275.5;14276;143
20220218 053300;14276;14276;14273.75;14274.25;149
20220218 053400;14274;14275;14273.25;14274.75;76
20220218 053500;14274.5;14274.75;14273.25;14273.25;59
20220218 053600;14273;14274.5;14272;14274;114
20220218 053700;14274;14277.5;14273.75;14276.5;158
20220218 053800;14276.5;14277.5;14276.25;14276.5;71
20220218 053900;14277;14279.5;14277;14279;141
20220218 054000;14279.5;14280;14275;14277.5;237
20220218 054100;14277.75;14278.5;14274.25;14274.5;170
20220218 054200;14274.75;14278.25;14271.5;14275;357
20220218 054300;14274.5;14275;14269.75;14270.5;312
20220218 054400;14270.25;14274.25;14270;14272.75;229
20220218 054500;14273;14277;14273;14274.5;185
20220218 054600;14274.25;14276.25;14274.25;14274.75;83
20220218 054700;14274.75;14276.75;14274.75;14276.25;103
20220218 054800;14276.75;14277.25;14275.5;14276;117
20220218 054900;14275.5;14275.75;14272.75;14273.75;122
20220218 055000;14274;14277.5;14273.25;14277;97
20220218 055100;14277.5;14278.75;14273.75;14274.75;125
20220218 055200;14275.25;14276.25;14270.75;14271.5;130
20220218 055300;14271.75;14276.5;14271.5;14276.5;110
20220218 055400;14276.25;14277.25;14270.25;14273.5;194
20220218 055500;14273.5;14273.5;14270.75;14272.5;101
20220218 055600;14272.75;14272.75;14270.25;14272.75;111
20220218 055700;14272.25;14274;14272;14274;67
20220218 055800;14274;14275;14272.75;14273.25;58
20220218 055900;14273.25;14273.25;14272.25;14272.25;32
20220218 060000;14272;14272;14256.75;14261.25;1072
20220218 060100;14261;14261.25;14240.75;14241;1989
20220218 060200;14241.75;14249.5;14237;14248.5;1162
20220218 060300;14248.25;14248.5;14241;14248;441
20220218 060400;14248;14249;14244.25;14246.75;314
20220218 060500;14247.5;14248.75;14245.25;14245.5;187
20220218 060600;14245.75;14249.75;14244;14246.5;326
20220218 060700;14246.25;14251;14238.25;14249.5;779
20220218 060800;14249;14249.25;14244;14247.5;340
20220218 060900;14247.5;14248;14243.75;14247;241
20220218 061000;14246.75;14248;14245;14245.75;172
20220218 061100;14245.75;14249;14245.25;14247;193
20220218 061200;14247;14247.75;14245.5;14246.5;173
20220218 061300;14246.5;14251.5;14245.75;14250.25;303
20220218 061400;14250;14250.25;14245.75;14249.75;200
20220218 061500;14249.5;14249.5;14243.5;14247.5;425
20220218 061600;14248;14248.5;14242.75;14246;440
20220218 061700;14246;14247.75;14242.25;14244.5;282
20220218 061800;14244.75;14247.25;14243;14245.75;251
20220218 061900;14245.75;14256.25;14245.25;14252.5;443
20220218 062000;14252.5;14261.5;14251.5;14259;736
20220218 062100;14259;14259.75;14255.75;14259.5;358
20220218 062200;14259;14259.25;14255.25;14257;230
20220218 062300;14257;14261.25;14256.25;14258.25;296
20220218 062400;14258.75;14259.25;14256;14259;139
20220218 062500;14259;14264.5;14259;14263.5;346
20220218 062600;14264.25;14264.5;14258.25;14261.75;351
20220218 062700;14262;14264.5;14260.25;14262.5;222
20220218 062800;14262;14262.75;14260;14261.5;198
20220218 062900;14261.5;14262.5;14258.5;14259.5;149
20220218 063000;14260;14261.75;14257;14258.25;315
20220218 063100;14258.25;14264.25;14258;14262.5;289
20220218 063200;14262.5;14263.5;14258;14259.5;225
20220218 063300;14259.25;14260;14256.5;14257.25;139
20220218 063400;14257.5;14257.75;14254.25;14255.75;204
20220218 063500;14256;14257.5;14254.75;14255;181
20220218 063600;14255;14261;14254.25;14259.5;216
20220218 063700;14260;14262.5;14255.75;14256.75;248
20220218 063800;14256.75;14257.25;14253;14256.5;230
20220218 063900;14257;14259.25;14254.75;14258.25;266
20220218 064000;14258.25;14259.75;14256.5;14258;146
20220218 064100;14258;14260.25;14256.5;14257.5;176
20220218 064200;14257.5;14263.75;14257.25;14261.25;264
20220218 064300;14261.25;14263.75;14258;14259.75;200
20220218 064400;14260;14262.25;14257.75;14259.25;192
20220218 064500;14259.25;14263;14259.25;14260.75;236
20220218 064600;14260.25;14263.25;14258.25;14259;184
20220218 064700;14259.25;14261.25;14258.5;14260.75;111
20220218 064800;14260.25;14261.75;14256;14256;294
20220218 064900;14256;14257.25;14254.75;14257;236
20220218 065000;14257;14257.5;14251.75;14253.25;297
20220218 065100;14253;14253.75;14248.25;14251.25;304
20220218 065200;14251.5;14251.5;14247.5;14248.5;242
20220218 065300;14248.75;14250.75;14247.5;14248.25;153
20220218 065400;14247.75;14252.75;14247.75;14249;150
20220218 065500;14249.75;14253;14249;14252;150
20220218 065600;14252.25;14252.75;14248.25;14249;128
20220218 065700;14248.5;14250;14245.25;14246;194
20220218 065800;14246;14247;14242.25;14245.25;452
20220218 065900;14245.75;14247.75;14245;14246.75;262
20220218 070000;14247;14248.5;14242.75;14244;423
20220218 070100;14244.25;14246.75;14235;14245.25;1264
20220218 070200;14245.5;14250.75;14243.5;14248.5;602
20220218 070300;14248.25;14253.25;14244.75;14246;608
20220218 070400;14246.25;14251;14242.5;14251;665
20220218 070500;14250.5;14252.5;14248.25;14250.5;407
20220218 070600;14250.5;14250.5;14244.25;14246.75;466
20220218 070700;14246;14253;14245;14250.5;355
20220218 070800;14250.25;14254.75;14248.5;14254.25;313
20220218 070900;14253.75;14257.5;14250.5;14257.25;441
20220218 071000;14256.75;14258.75;14251.5;14253.25;435
20220218 071100;14253.5;14256;14251;14252.75;247
20220218 071200;14252.75;14256.75;14252.5;14252.5;265
20220218 071300;14252.5;14253.25;14243.25;14244;535
20220218 071400;14244;14248.25;14241.5;14244.75;620
20220218 071500;14244.5;14252.25;14244;14251.5;439
20220218 071600;14251.5;14259.75;14251.25;14254.75;647
20220218 071700;14254.75;14257.5;14252;14255;292
20220218 071800;14254.5;14255.75;14250.75;14252.25;217
20220218 071900;14252.25;14256.5;14250.75;14252.25;169
20220218 072000;14252.25;14255.75;14248.25;14249.25;286
20220218 072100;14249;14251.5;14248.25;14249.25;292
20220218 072200;14248.5;14249.5;14244.25;14244.75;273
20220218 072300;14245;14250;14243;14248.75;317
20220218 072400;14248.25;14249;14242.75;14246.75;306
20220218 072500;14246.75;14247.25;14240.75;14241.5;233
20220218 072600;14241;14245.5;14240.25;14242.25;323
20220218 072700;14242;14242.75;14239.25;14239.75;255
20220218 072800;14239.75;14245.5;14239.25;14243.5;327
20220218 072900;14243.75;14243.75;14240.5;14242;251
20220218 073000;14241.25;14243.5;14239.25;14242.5;223
20220218 073100;14242.25;14248.25;14238.75;14246;522
20220218 073200;14245.25;14247.75;14241;14241.5;221
20220218 073300;14241.75;14244;14237.25;14237.75;491
20220218 073400;14238.25;14241.25;14237.75;14238.5;327
20220218 073500;14238.5;14240.25;14236.25;14239.5;396
20220218 073600;14240;14245;14239.5;14244.5;303
20220218 073700;14244.5;14245.5;14238.25;14242.25;276
20220218 073800;14242.25;14242.5;14228.5;14234.5;930
20220218 073900;14234.75;14236;14230.5;14231.75;473
20220218 074000;14232.25;14239.75;14231.75;14236.25;433
20220218 074100;14236.5;14241.5;14235.25;14241.25;237
20220218 074200;14241.75;14244;14239;14240;347
20220218 074300;14240.25;14243.75;14238.25;14241.5;272
20220218 074400;14240.75;14242.5;14238.25;14242.25;256
20220218 074500;14242.5;14246.5;14242;14243.75;334
20220218 074600;14244.25;14247.25;14243.5;14246.25;197
20220218 074700;14246.25;14248.75;14244;14245.5;277
20220218 074800;14245.25;14246.25;14241.25;14243;376
20220218 074900;14243.5;14243.75;14241.75;14242.25;183
20220218 075000;14243;14246.25;14239.5;14240.25;347
20220218 075100;14239.75;14242;14238;14239.75;366
20220218 075200;14241.5;14242;14239.5;14241;126
20220218 075300;14241;14243.5;14238;14239.25;205
20220218 075400;14239;14239.5;14236.5;14237.5;232
20220218 075500;14238;14240.5;14237.25;14239;145
20220218 075600;14238.75;14239.75;14231.25;14231.75;382
20220218 075700;14232.25;14236;14227.25;14228.75;593
20220218 075800;14229.25;14233.75;14227.25;14230.75;539
20220218 075900;14230.75;14238.25;14230.5;14237.5;390
20220218 080000;14237.5;14243;14234.5;14241.5;528
20220218 080100;14241.75;14263.75;14240.75;14263.5;2073
20220218 080200;14263.25;14266.25;14256;14257;1414
20220218 080300;14257.5;14260.25;14252;14256.25;996
20220218 080400;14256.5;14258.5;14244;14248.75;871
20220218 080500;14249;14253;14246.75;14250;646
20220218 080600;14249.5;14256.5;14247.75;14250.5;708
20220218 080700;14249.25;14254.25;14237.25;14241.75;1066
20220218 080800;14242;14246.25;14235.75;14236.75;739
20220218 080900;14237;14249.75;14235.25;14248;647
20220218 081000;14248;14256.5;14245.25;14255.5;727
20220218 081100;14256.5;14257.75;14249;14254.25;665
20220218 081200;14253.5;14262.5;14253.5;14260.5;766
20220218 081300;14261.25;14264.75;14254.75;14257.25;805
20220218 081400;14257;14266.25;14255.75;14265.25;506
20220218 081500;14265.25;14266.25;14259.25;14262;523
20220218 081600;14262.25;14262.25;14255;14257.75;564
20220218 081700;14258.25;14258.5;14254;14255.25;473
20220218 081800;14254.75;14260;14253;14255.5;525
20220218 081900;14255.75;14255.75;14247.25;14253.75;803
20220218 082000;14253.25;14257.25;14246.5;14247;572
20220218 082100;14247;14258;14246.5;14256.75;512
20220218 082200;14256.75;14261.5;14255.25;14256.75;340
20220218 082300;14256.75;14259.25;14247.5;14253.75;434
20220218 082400;14253.25;14256.5;14249;14255.75;435
20220218 082500;14255.75;14256.5;14248.75;14251;223
20220218 082600;14251.25;14255.25;14247.25;14253;377
20220218 082700;14253.25;14255.5;14250.5;14251.75;311
20220218 082800;14251.75;14257;14251.25;14255;358
20220218 082900;14255;14263.25;14255;14261.75;616
20220218 083000;14261.5;14263;14255.25;14259.5;367
20220218 083100;14259.25;14261.25;14255.25;14258.5;352
20220218 083200;14258.5;14260.25;14252;14256.75;598
20220218 083300;14256.5;14256.75;14248.75;14251;586
20220218 083400;14251.25;14259.25;14250;14258;335
20220218 083500;14258;14263.75;14256;14257.75;584
20220218 083600;14257.25;14259.75;14252.25;14255.5;420
20220218 083700;14255;14255.5;14250.5;14252.75;322
20220218 083800;14253;14260.5;14250.75;14259.5;317
20220218 083900;14259.25;14264.5;14258.5;14260;449
20220218 084000;14259.25;14273.25;14259.25;14269.25;1291
20220218 084100;14269.5;14283.25;14267.5;14277;1673
20220218 084200;14277.25;14283;14274;14282.5;770
20220218 084300;14282.5;14284;14275.5;14277.25;590
20220218 084400;14277.25;14287;14276;14285;612
20220218 084500;14284.5;14287.25;14280.5;14281.5;526
20220218 084600;14281;14283.25;14277.75;14279;516
20220218 084700;14279.5;14282;14271.25;14275;832
20220218 084800;14275.5;14278.25;14273.75;14274.75;427
20220218 084900;14275.25;14275.25;14268.75;14269.5;408
20220218 085000;14270.25;14270.75;14264.75;14267;550
20220218 085100;14266.75;14267;14262;14263;550
20220218 085200;14263.25;14263.75;14259;14263.25;601
20220218 085300;14263;14265.75;14261.5;14265;381
20220218 085400;14264.5;14266.25;14262.5;14265.25;249
20220218 085500;14265;14266.75;14262.75;14263.75;247
20220218 085600;14263.25;14266.5;14258.5;14258.75;348
20220218 085700;14259.25;14260;14251;14252.5;801
20220218 085800;14252.75;14256;14252;14255.5;352
20220218 085900;14255.75;14256.5;14253.25;14255.5;313
20220218 090000;14255.75;14257.75;14252;14254.5;332
20220218 090100;14255;14259.5;14251.75;14258;505
20220218 090200;14257.75;14258.75;14245.5;14251.75;980
20220218 090300;14252.25;14257.5;14250.5;14256.5;435
20220218 090400;14256;14257;14251.25;14256.5;264
20220218 090500;14256.25;14257.75;14253.75;14257.5;238
20220218 090600;14257;14265.75;14254.5;14264.75;444
20220218 090700;14265.25;14266;14254;14254.5;543
20220218 090800;14254.5;14258.5;14253.75;14257.75;221
20220218 090900;14258;14259;14254.75;14255;197
20220218 091000;14254.75;14256;14252;14253;250
20220218 091100;14253.5;14253.5;14245.5;14250;835
20220218 091200;14250.25;14251.75;14238;14239;1105
20220218 091300;14239.25;14241.25;14223;14223.5;1477
20220218 091400;14223.5;14231.75;14223;14228.75;945
20220218 091500;14228.25;14232.5;14225.25;14232.25;577
20220218 091600;14231.75;14236;14227;14234.5;648
20220218 091700;14234.5;14236.25;14230.5;14232.5;404
20220218 091800;14233.25;14238.75;14229;14238.25;582
20220218 091900;14238.25;14240.25;14233.5;14236.5;465
20220218 092000;14235.75;14240.25;14235.75;14238.5;254
20220218 092100;14238;14240;14235.25;14236;203
20220218 092200;14235.25;14238;14233.5;14234;290
20220218 092300;14235;14236.5;14233;14234.75;211
20220218 092400;14235;14240.5;14232.25;14238.75;430
20220218 092500;14240;14241.5;14236;14240;303
20220218 092600;14240;14244.5;14240;14243.5;292
20220218 092700;14244.25;14244.25;14240.25;14243;244
20220218 092800;14243.25;14253.5;14241.5;14251.25;742
20220218 092900;14251.5;14253;14246.25;14247;361
20220218 093000;14247.25;14248;14245.25;14246;268
20220218 093100;14246;14251.25;14245.25;14250.25;302
20220218 093200;14250.5;14252.25;14246.75;14247.25;250
20220218 093300;14246.5;14250.25;14245.75;14249;206
20220218 093400;14249.5;14253.5;14249.25;14251.75;327
20220218 093500;14250.75;14252.75;14249.25;14252.75;101
20220218 093600;14252.5;14255;14249.5;14250.5;307
20220218 093700;14250.5;14253.5;14249.75;14252.75;169
20220218 093800;14253;14257;14252.5;14255.75;273
20220218 093900;14255.5;14256.25;14247.25;14248.5;358
20220218 094000;14248.25;14248.5;14244.5;14245.5;444
20220218 094100;14245.5;14253.75;14244;14248;368
20220218 094200;14248;14249.75;14244.5;14247.5;222
20220218 094300;14247.75;14251.75;14246.75;14250.75;225
20220218 094400;14250.75;14251.5;14246.5;14250;199
20220218 094500;14251;14252.5;14248.25;14248.25;211
20220218 094600;14248.75;14250.25;14247.75;14248.75;141
20220218 094700;14248.5;14249.75;14240.5;14246.5;503
20220218 094800;14246.5;14246.75;14239.25;14242;411
20220218 094900;14242;14246.5;14241.5;14245.25;177
20220218 095000;14246;14251;14244.5;14247.75;429
20220218 095100;14247;14251.5;14246.25;14247;188
20220218 095200;14246.75;14251.75;14244.75;14250;246
20220218 095300;14250.25;14252.25;14248.75;14250.5;167
20220218 095400;14250.5;14252;14249.25;14251.5;204
20220218 095500;14252;14256.25;14250.75;14256;363
20220218 095600;14255.5;14265;14254;14264.5;790
20220218 095700;14264;14272.5;14263.25;14268.75;986
20220218 095800;14268.75;14272;14264.25;14268.75;494
20220218 095900;14269.5;14272;14267.5;14269.5;415
20220218 100000;14269;14271.25;14266.25;14271;268
20220218 100100;14270.75;14275;14268;14271.75;459
20220218 100200;14271.5;14273.25;14266.75;14267.25;387
20220218 100300;14267.75;14269.5;14266.5;14268.5;229
20220218 100400;14268.75;14271.75;14267.5;14269.75;243
20220218 100500;14269.5;14270;14264.25;14264.5;234
20220218 100600;14265;14266.5;14262.75;14263.25;212
20220218 100700;14263.5;14265;14259.75;14260.25;274
20220218 100800;14260;14261;14255.75;14256;369
20220218 100900;14256.5;14259;14253.5;14257.5;506
20220218 101000;14257.5;14261.25;14256.25;14260.25;272
20220218 101100;14260.5;14261.25;14252.25;14253.75;591
20220218 101200;14254;14254.25;14248.25;14250.25;467
20220218 101300;14251;14255.25;14250.5;14252.75;325
20220218 101400;14253;14256;14250.5;14254.5;282
20220218 101500;14255;14261;14254.5;14260.25;362
20220218 101600;14260.5;14264.25;14260;14263;382
20220218 101700;14263.25;14266.5;14261.5;14261.5;373
20220218 101800;14261;14264.25;14260.25;14262.75;270
20220218 101900;14263;14266.25;14262;14265.75;181
20220218 102000;14265.75;14269;14262;14262.75;346
20220218 102100;14263.25;14268.25;14263;14264;279
20220218 102200;14263.75;14268.5;14263;14266.25;191
20220218 102300;14266;14267.25;14265;14265.75;171
